image_id,has_oilpalm,score
img_057942017.jpg,0,1
img_057952017.jpg,0,1
img_058002017.jpg,0,1
img_058022017.jpg,0,1
img_058032017.jpg,0,1
img_058042017.jpg,0,1
img_058052017.jpg,0,1
img_058072017.jpg,0,0.8031
img_058092017.jpg,0,1
img_058102017.jpg,0,1
img_058112017.jpg,0,1
img_058122017.jpg,0,1
img_058142017.jpg,0,1
img_058152017.jpg,0,1
img_058172017.jpg,0,1
img_058182017.jpg,0,1
img_058192017.jpg,1,1
img_058212017.jpg,0,1
img_058232017.jpg,0,0.8027
img_058242017.jpg,0,1
img_058252017.jpg,0,1
img_058262017.jpg,0,1
img_058272017.jpg,0,1
img_058282017.jpg,0,0.8101
img_058292017.jpg,0,1
img_058312017.jpg,1,0.8005
img_058332017.jpg,0,1
img_058342017.jpg,0,1
img_058352017.jpg,0,1
img_058362017.jpg,0,1
img_058372017.jpg,0,1
img_058402017.jpg,0,1
img_058412017.jpg,0,1
img_058432017.jpg,0,1
img_058452017.jpg,0,1
img_058462017.jpg,0,1
img_058482017.jpg,0,1
img_058522017.jpg,0,1
img_058552017.jpg,0,1
img_058562017.jpg,0,1
img_058572017.jpg,0,1
img_058582017.jpg,0,1
img_058602017.jpg,0,1
img_058622017.jpg,0,1
img_058632017.jpg,0,1
img_058642017.jpg,0,1
img_058652017.jpg,0,1
img_058662017.jpg,0,1
img_058692017.jpg,0,1
img_058702017.jpg,0,1
img_058712017.jpg,0,1
img_058722017.jpg,0,1
img_058752017.jpg,1,1
img_058762017.jpg,0,1
img_058772017.jpg,0,1
img_058782017.jpg,0,1
img_058832017.jpg,0,1
img_058842017.jpg,0,1
img_058862017.jpg,0,1
img_058872017.jpg,0,0.8186
img_058882017.jpg,0,1
img_058922017.jpg,0,1
img_058942017.jpg,0,1
img_058952017.jpg,0,1
img_058962017.jpg,0,1
img_058972017.jpg,0,0.5947
img_058982017.jpg,0,1
img_058992017.jpg,0,1
img_059002017.jpg,0,0.8031
img_059012017.jpg,0,1
img_059022017.jpg,0,1
img_059052017.jpg,1,1
img_059062017.jpg,0,1
img_059092017.jpg,0,1
img_059102017.jpg,0,1
img_059112017.jpg,0,1
img_059132017.jpg,0,1
img_059142017.jpg,1,0.4049
img_059162017.jpg,0,1
img_059192017.jpg,0,1
img_059202017.jpg,0,0.8013
img_059222017.jpg,0,1
img_059242017.jpg,0,1
img_059252017.jpg,0,1
img_059272017.jpg,0,1
img_059302017.jpg,1,1
img_059342017.jpg,0,1
img_059382017.jpg,0,1
img_059402017.jpg,0,1
img_059412017.jpg,0,0.415
img_059422017.jpg,0,1
img_059442017.jpg,0,1
img_059452017.jpg,0,1
img_059462017.jpg,0,1
img_059482017.jpg,0,1
img_059492017.jpg,0,1
img_059502017.jpg,0,1
img_059512017.jpg,0,1
img_059532017.jpg,0,1
img_059552017.jpg,0,1
img_059582017.jpg,0,1
img_059592017.jpg,0,1
img_059602017.jpg,0,1
img_059612017.jpg,0,1
img_059622017.jpg,0,1
img_059632017.jpg,0,1
img_059652017.jpg,0,1
img_059662017.jpg,0,0.5938
img_059672017.jpg,0,0.5924
img_059682017.jpg,0,1
img_059692017.jpg,0,1
img_059702017.jpg,0,1
img_059712017.jpg,0,1
img_059722017.jpg,0,1
img_059732017.jpg,0,1
img_059742017.jpg,0,1
img_059752017.jpg,0,1
img_059762017.jpg,0,1
img_059772017.jpg,0,1
img_059782017.jpg,0,1
img_059792017.jpg,0,1
img_059812017.jpg,0,1
img_059832017.jpg,0,1
img_059842017.jpg,0,1
img_059852017.jpg,0,0.4108
img_059862017.jpg,0,1
img_059882017.jpg,1,1
img_059902017.jpg,0,1
img_059912017.jpg,0,1
img_059922017.jpg,0,1
img_059932017.jpg,1,1
img_059942017.jpg,0,1
img_059972017.jpg,0,1
img_059982017.jpg,0,1
img_059992017.jpg,0,1
img_060002017.jpg,0,1
img_060032017.jpg,0,1
img_060042017.jpg,0,0.4112
img_060052017.jpg,0,0.8051
img_060062017.jpg,0,0.6036
img_060142017.jpg,0,1
img_060152017.jpg,1,1
img_060162017.jpg,0,1
img_060172017.jpg,0,0.8128
img_060182017.jpg,0,1
img_060202017.jpg,0,0.5906
img_060212017.jpg,0,1
img_060222017.jpg,0,1
img_060232017.jpg,1,1
img_060242017.jpg,0,1
img_060282017.jpg,0,0.8164
img_060292017.jpg,0,1
img_060302017.jpg,1,1
img_060322017.jpg,1,1
img_060332017.jpg,1,0.6167
img_060342017.jpg,0,0.8048
img_060362017.jpg,0,1
img_060382017.jpg,0,0.8117
img_060392017.jpg,0,1
img_060402017.jpg,0,0.397
img_060412017.jpg,0,1
img_060422017.jpg,0,1
img_060442017.jpg,0,1
img_060452017.jpg,0,1
img_060462017.jpg,0,1
img_060482017.jpg,0,1
img_060492017.jpg,0,1
img_060502017.jpg,0,1
img_060512017.jpg,0,1
img_060522017.jpg,0,1
img_060542017.jpg,0,0.8209
img_060562017.jpg,0,1
img_060572017.jpg,0,1
img_060592017.jpg,0,1
img_060602017.jpg,1,1
img_060612017.jpg,0,1
img_060622017.jpg,0,0.7957
img_060632017.jpg,0,1
img_060642017.jpg,0,1
img_060662017.jpg,0,1
img_060672017.jpg,0,1
img_060682017.jpg,0,1
img_060702017.jpg,0,1
img_060712017.jpg,0,1
img_060722017.jpg,0,1
img_060752017.jpg,0,1
img_060772017.jpg,0,1
img_060782017.jpg,0,1
img_060802017.jpg,0,0.7939
img_060822017.jpg,0,1
img_060842017.jpg,0,1
img_060862017.jpg,0,1
img_060872017.jpg,0,1
img_060882017.jpg,0,1
img_060892017.jpg,0,1
img_060902017.jpg,0,1
img_060912017.jpg,0,0.7988
img_060922017.jpg,1,1
img_060932017.jpg,0,1
img_060942017.jpg,0,1
img_060952017.jpg,0,1
img_060972017.jpg,0,1
img_060982017.jpg,0,1
img_060992017.jpg,0,1
img_061002017.jpg,0,1
img_061012017.jpg,0,1
img_061022017.jpg,0,1
img_061032017.jpg,0,1
img_061042017.jpg,0,1
img_061052017.jpg,0,1
img_061072017.jpg,0,1
img_061082017.jpg,0,1
img_061102017.jpg,0,1
img_061112017.jpg,0,1
img_061122017.jpg,0,1
img_061132017.jpg,0,0.7906
img_061152017.jpg,0,1
img_061172017.jpg,0,1
img_061182017.jpg,1,1
img_061192017.jpg,0,1
img_061202017.jpg,0,1
img_061212017.jpg,0,1
img_061222017.jpg,0,1
img_061242017.jpg,0,1
img_061262017.jpg,0,1
img_061282017.jpg,0,1
img_061302017.jpg,0,1
img_061322017.jpg,0,1
img_061332017.jpg,0,1
img_061352017.jpg,0,1
img_061362017.jpg,0,0.8117
img_061382017.jpg,0,1
img_061392017.jpg,0,1
img_061422017.jpg,0,1
img_061432017.jpg,0,1
img_061442017.jpg,0,1
img_061492017.jpg,0,0.7993
img_061502017.jpg,0,1
img_061522017.jpg,0,1
img_061532017.jpg,0,1
img_061552017.jpg,0,0.7978
img_061562017.jpg,0,0.5974
img_061572017.jpg,1,1
img_061622017.jpg,0,1
img_061662017.jpg,0,1
img_061682017.jpg,0,1
img_061692017.jpg,0,0.8146
img_061702017.jpg,0,0.8011
img_061732017.jpg,0,1
img_061742017.jpg,0,1
img_061762017.jpg,0,1
img_061782017.jpg,1,1
img_061802017.jpg,0,1
img_061812017.jpg,0,1
img_061822017.jpg,0,1
img_061842017.jpg,0,1
img_061872017.jpg,0,1
img_061882017.jpg,0,1
img_061922017.jpg,0,1
img_061932017.jpg,1,1
img_061942017.jpg,0,1
img_061962017.jpg,0,1
img_061972017.jpg,0,1
img_061992017.jpg,0,1
img_062002017.jpg,0,1
img_062012017.jpg,0,1
img_062022017.jpg,0,1
img_062042017.jpg,0,1
img_062052017.jpg,0,0.8143
img_062062017.jpg,0,1
img_062072017.jpg,1,0.8023
img_062092017.jpg,1,1
img_062102017.jpg,0,1
img_062142017.jpg,0,1
img_062152017.jpg,0,1
img_062162017.jpg,0,1
img_062192017.jpg,0,1
img_062212017.jpg,0,1
img_062222017.jpg,0,1
img_062232017.jpg,1,1
img_062252017.jpg,0,1
img_062262017.jpg,1,1
img_062272017.jpg,0,1
img_062282017.jpg,0,1
img_062292017.jpg,0,1
img_062302017.jpg,0,1
img_062312017.jpg,0,1
img_062332017.jpg,0,1
img_062342017.jpg,0,1
img_062352017.jpg,0,1
img_062362017.jpg,0,1
img_062382017.jpg,0,0.7887
img_062392017.jpg,0,1
img_062402017.jpg,0,1
img_062412017.jpg,0,1
img_062432017.jpg,0,0.801
img_062452017.jpg,0,1
img_062462017.jpg,0,0.8016
img_062472017.jpg,1,1
img_062482017.jpg,0,1
img_062492017.jpg,0,0.8019
img_062512017.jpg,0,1
img_062542017.jpg,0,1
img_062562017.jpg,0,1
img_062572017.jpg,0,1
img_062582017.jpg,0,1
img_062602017.jpg,0,1
img_062612017.jpg,0,1
img_062632017.jpg,0,1
img_062642017.jpg,0,1
img_062652017.jpg,0,1
img_062662017.jpg,0,0.5975
img_062692017.jpg,0,0.8122
img_062722017.jpg,0,1
img_062732017.jpg,0,0.8025
img_062742017.jpg,0,1
img_062762017.jpg,0,0.8177
img_062772017.jpg,1,1
img_062782017.jpg,0,1
img_062792017.jpg,0,1
img_062812017.jpg,0,1
img_062832017.jpg,0,1
img_062842017.jpg,0,1
img_062862017.jpg,0,1
img_062902017.jpg,0,1
img_062912017.jpg,0,1
img_062922017.jpg,0,1
img_062932017.jpg,0,0.7926
img_062942017.jpg,0,1
img_062952017.jpg,1,0.6093
img_062962017.jpg,0,1
img_062972017.jpg,0,1
img_062982017.jpg,0,1
img_063022017.jpg,0,1
img_063052017.jpg,0,1
img_063082017.jpg,0,1
img_063102017.jpg,0,1
img_063132017.jpg,0,1
img_063142017.jpg,0,0.804
img_063182017.jpg,0,1
img_063192017.jpg,0,1
img_063202017.jpg,0,0.8389
img_063232017.jpg,0,1
img_063252017.jpg,0,1
img_063272017.jpg,0,1
img_063312017.jpg,0,0.8093
img_063322017.jpg,0,1
img_063332017.jpg,0,1
img_063342017.jpg,0,1
img_063352017.jpg,0,1
img_063362017.jpg,0,1
img_063372017.jpg,0,1
img_063392017.jpg,0,1
img_063402017.jpg,0,1
img_063442017.jpg,0,1
img_063452017.jpg,0,0.8007
img_063462017.jpg,0,0.7972
img_063472017.jpg,0,1
img_063482017.jpg,0,1
img_063492017.jpg,0,1
img_063512017.jpg,0,1
img_063522017.jpg,0,1
img_063532017.jpg,0,1
img_063542017.jpg,0,1
img_063562017.jpg,0,1
img_063572017.jpg,0,1
img_063592017.jpg,0,1
img_063612017.jpg,0,1
img_063622017.jpg,0,0.7851
img_063632017.jpg,0,1
img_063672017.jpg,0,1
img_063682017.jpg,0,1
img_063692017.jpg,0,1
img_063702017.jpg,0,1
img_063712017.jpg,0,1
img_063722017.jpg,0,1
img_063742017.jpg,0,1
img_063752017.jpg,0,0.7918
img_063772017.jpg,0,1
img_063782017.jpg,0,0.8036
img_063792017.jpg,1,0.8066
img_063832017.jpg,0,1
img_063842017.jpg,0,1
img_063852017.jpg,0,1
img_063882017.jpg,0,0.6009
img_063902017.jpg,0,1
img_063912017.jpg,0,1
img_063922017.jpg,0,1
img_063932017.jpg,1,0.6005
img_063942017.jpg,0,0.8179
img_063962017.jpg,0,1
img_063982017.jpg,0,1
img_064012017.jpg,0,1
img_064022017.jpg,0,1
img_064042017.jpg,0,1
img_064052017.jpg,0,1
img_064082017.jpg,0,1
img_064112017.jpg,0,0.6039
img_064132017.jpg,0,1
img_064142017.jpg,0,1
img_064152017.jpg,0,0.8053
img_064172017.jpg,0,1
img_064182017.jpg,0,1
img_064192017.jpg,0,1
img_064202017.jpg,0,0.7952
img_064212017.jpg,0,1
img_064222017.jpg,1,1
img_064242017.jpg,0,1
img_064252017.jpg,0,1
img_064262017.jpg,0,1
img_064272017.jpg,0,1
img_064282017.jpg,0,0.7924
img_064292017.jpg,0,1
img_064302017.jpg,0,1
img_064322017.jpg,0,1
img_064332017.jpg,0,0.6036
img_064352017.jpg,0,0.8079
img_064362017.jpg,0,1
img_064402017.jpg,0,1
img_064412017.jpg,0,1
img_064432017.jpg,0,1
img_064452017.jpg,0,1
img_064472017.jpg,0,1
img_064492017.jpg,1,1
img_064502017.jpg,0,1
img_064512017.jpg,0,0.599
img_064532017.jpg,0,1
img_064542017.jpg,0,1
img_064562017.jpg,0,1
img_064572017.jpg,0,1
img_064582017.jpg,0,1
img_064602017.jpg,0,1
img_064612017.jpg,0,1
img_064622017.jpg,0,0.604
img_064632017.jpg,0,1
img_064652017.jpg,0,1
img_064662017.jpg,0,1
img_064672017.jpg,0,1
img_064692017.jpg,0,1
img_064722017.jpg,1,1
img_064742017.jpg,0,1
img_064752017.jpg,0,1
img_064772017.jpg,0,1
img_064782017.jpg,0,1
img_064792017.jpg,0,1
img_064812017.jpg,0,1
img_064842017.jpg,0,0.6049
img_064852017.jpg,0,1
img_064862017.jpg,0,1
img_064872017.jpg,0,1
img_064882017.jpg,0,0.8036
img_064892017.jpg,0,1
img_064902017.jpg,0,1
img_064912017.jpg,0,1
img_064922017.jpg,0,1
img_064932017.jpg,0,1
img_064942017.jpg,0,1
img_064952017.jpg,0,0.8175
img_064962017.jpg,0,1
img_064972017.jpg,0,1
img_064992017.jpg,0,1
img_065002017.jpg,1,1
img_065012017.jpg,1,1
img_065022017.jpg,0,0.5936
img_065042017.jpg,0,0.799
img_065052017.jpg,0,1
img_065062017.jpg,0,1
img_065092017.jpg,0,1
img_065112017.jpg,0,1
img_065122017.jpg,0,1
img_065132017.jpg,0,1
img_065142017.jpg,0,1
img_065152017.jpg,0,1
img_065162017.jpg,0,1
img_065172017.jpg,0,1
img_065182017.jpg,1,1
img_065212017.jpg,0,1
img_065232017.jpg,0,1
img_065292017.jpg,0,1
img_065302017.jpg,0,1
img_065322017.jpg,0,1
img_065342017.jpg,0,1
img_065362017.jpg,0,1
img_065372017.jpg,0,1
img_065392017.jpg,0,1
img_065412017.jpg,0,1
img_065422017.jpg,0,1
img_065442017.jpg,0,1
img_065452017.jpg,0,1
img_065462017.jpg,0,1
img_065472017.jpg,0,1
img_065482017.jpg,0,1
img_065492017.jpg,0,0.8043
img_065542017.jpg,0,1
img_065552017.jpg,0,1
img_065562017.jpg,0,1
img_065582017.jpg,0,0.5946
img_065592017.jpg,0,1
img_065622017.jpg,0,1
img_065632017.jpg,0,1
img_065662017.jpg,0,1
img_065682017.jpg,0,1
img_065692017.jpg,0,1
img_065702017.jpg,0,1
img_065712017.jpg,0,0.5986
img_065732017.jpg,0,1
img_065752017.jpg,0,1
img_065772017.jpg,0,1
img_065782017.jpg,0,1
img_065812017.jpg,0,0.7985
img_065832017.jpg,0,1
img_065842017.jpg,0,1
img_065852017.jpg,1,0.4053
img_065872017.jpg,1,1
img_065882017.jpg,0,0.8157
img_065892017.jpg,0,1
img_065902017.jpg,0,0.7937
img_065912017.jpg,1,1
img_065922017.jpg,1,0.8153
img_065932017.jpg,0,0.6037
img_065942017.jpg,0,1
img_065962017.jpg,0,1
img_065972017.jpg,0,1
img_065982017.jpg,0,1
img_065992017.jpg,0,1
img_066002017.jpg,0,1
img_066012017.jpg,0,1
img_066022017.jpg,0,0.8189
img_066042017.jpg,1,0.8004
img_066052017.jpg,0,1
img_066102017.jpg,0,1
img_066112017.jpg,0,1
img_066132017.jpg,0,1
img_066142017.jpg,0,1
img_066152017.jpg,0,1
img_066162017.jpg,0,1
img_066172017.jpg,0,1
img_066182017.jpg,0,0.611
img_066242017.jpg,0,1
img_066252017.jpg,0,0.7905
img_066262017.jpg,0,1
img_066292017.jpg,0,1
img_066302017.jpg,0,1
img_066312017.jpg,0,1
img_066332017.jpg,0,1
img_066352017.jpg,0,1
img_066362017.jpg,0,1
img_066392017.jpg,0,1
img_066402017.jpg,0,1
img_066422017.jpg,0,1
img_066432017.jpg,0,1
img_066442017.jpg,0,0.816
img_066462017.jpg,0,0.8108
img_066472017.jpg,1,1
img_066482017.jpg,0,1
img_066492017.jpg,0,1
img_066502017.jpg,0,1
img_066522017.jpg,0,1
img_066552017.jpg,0,1
img_066562017.jpg,0,1
img_066582017.jpg,0,1
img_066612017.jpg,0,0.4206
img_066622017.jpg,0,1
img_066632017.jpg,0,0.6088
img_066642017.jpg,0,1
img_066652017.jpg,0,1
img_066662017.jpg,0,0.8023
img_066672017.jpg,0,1
img_066682017.jpg,0,1
img_066692017.jpg,0,1
img_066702017.jpg,0,1
img_066712017.jpg,0,1
img_066732017.jpg,0,1
img_066752017.jpg,1,1
img_066762017.jpg,0,1
img_066772017.jpg,0,1
img_066782017.jpg,0,1
img_066792017.jpg,0,1
img_066812017.jpg,0,1
img_066822017.jpg,0,1
img_066832017.jpg,0,1
img_066862017.jpg,0,0.8167
img_066882017.jpg,0,1
img_066892017.jpg,0,1
img_066912017.jpg,0,1
img_066922017.jpg,0,1
img_066932017.jpg,0,0.803
img_066942017.jpg,0,1
img_066962017.jpg,0,1
img_066972017.jpg,0,0.8129
img_066982017.jpg,0,0.8053
img_066992017.jpg,0,1
img_067002017.jpg,0,1
img_067032017.jpg,0,1
img_067042017.jpg,0,1
img_067062017.jpg,0,1
img_067072017.jpg,0,1
img_067082017.jpg,0,1
img_067092017.jpg,0,0.8183
img_067122017.jpg,0,1
img_067132017.jpg,0,0.7928
img_067142017.jpg,0,1
img_067152017.jpg,0,1
img_067162017.jpg,0,1
img_067182017.jpg,0,0.8039
img_067192017.jpg,0,1
img_067202017.jpg,0,0.8103
img_067222017.jpg,0,1
img_067232017.jpg,0,1
img_067252017.jpg,0,0.6008
img_067272017.jpg,0,1
img_067282017.jpg,0,1
img_067322017.jpg,0,1
img_067332017.jpg,0,1
img_067342017.jpg,0,1
img_067352017.jpg,0,1
img_067382017.jpg,0,1
img_067392017.jpg,0,1
img_067402017.jpg,0,1
img_067412017.jpg,0,0.6142
img_067432017.jpg,0,1
img_067442017.jpg,0,1
img_067452017.jpg,0,1
img_067472017.jpg,0,1
img_067482017.jpg,0,1
img_067492017.jpg,0,1
img_067502017.jpg,0,0.8019
img_067522017.jpg,0,1
img_067532017.jpg,0,1
img_067552017.jpg,0,1
img_067572017.jpg,0,1
img_067632017.jpg,0,1
img_067662017.jpg,0,1
img_067672017.jpg,1,0.7988
img_067682017.jpg,0,1
img_067692017.jpg,0,0.8006
img_067722017.jpg,0,0.6116
img_067732017.jpg,0,1
img_067752017.jpg,0,1
img_067762017.jpg,1,1
img_067772017.jpg,0,0.8066
img_067782017.jpg,1,1
img_067792017.jpg,0,1
img_067802017.jpg,0,1
img_067832017.jpg,1,1
img_067852017.jpg,0,1
img_067862017.jpg,0,1
img_067882017.jpg,0,1
img_067892017.jpg,0,1
img_067922017.jpg,0,1
img_067932017.jpg,0,1
img_067942017.jpg,0,1
img_067952017.jpg,0,1
img_067972017.jpg,0,1
img_067982017.jpg,0,1
img_068002017.jpg,0,0.7843
img_068012017.jpg,0,0.8048
img_068022017.jpg,0,1
img_068042017.jpg,0,1
img_068062017.jpg,0,0.8017
img_068072017.jpg,0,0.803
img_068082017.jpg,0,1
img_068112017.jpg,0,1
img_068132017.jpg,1,1
img_068152017.jpg,0,1
img_068162017.jpg,0,1
img_068172017.jpg,0,0.5976
img_068182017.jpg,1,1
img_068212017.jpg,0,1
img_068242017.jpg,0,1
img_068252017.jpg,0,1
img_068262017.jpg,0,1
img_068272017.jpg,0,1
img_068282017.jpg,0,1
img_068292017.jpg,0,1
img_068302017.jpg,0,1
img_068312017.jpg,0,1
img_068322017.jpg,0,1
img_068332017.jpg,0,1
img_068342017.jpg,0,0.8047
img_068352017.jpg,0,0.8028
img_068362017.jpg,0,1
img_068392017.jpg,0,1
img_068402017.jpg,0,1
img_068412017.jpg,0,1
img_068422017.jpg,0,1
img_068432017.jpg,0,1
img_068442017.jpg,0,1
img_068462017.jpg,0,1
img_068472017.jpg,1,1
img_068482017.jpg,0,1
img_068492017.jpg,0,1
img_068502017.jpg,0,1
img_068512017.jpg,0,1
img_068522017.jpg,0,1
img_068532017.jpg,0,0.817
img_068542017.jpg,0,1
img_068552017.jpg,0,1
img_068562017.jpg,0,1
img_068572017.jpg,0,1
img_068592017.jpg,1,1
img_068602017.jpg,1,1
img_068612017.jpg,0,1
img_068622017.jpg,0,1
img_068632017.jpg,0,1
img_068642017.jpg,0,1
img_068652017.jpg,0,0.8024
img_068662017.jpg,0,1
img_068672017.jpg,0,0.801
img_068682017.jpg,0,1
img_068692017.jpg,0,1
img_068702017.jpg,0,1
img_068712017.jpg,0,1
img_068722017.jpg,0,1
img_068742017.jpg,0,1
img_068752017.jpg,0,1
img_068762017.jpg,0,1
img_068782017.jpg,0,1
img_068802017.jpg,0,1
img_068812017.jpg,0,1
img_068832017.jpg,0,1
img_068842017.jpg,0,1
img_068882017.jpg,0,0.8001
img_068892017.jpg,0,0.7848
img_068902017.jpg,0,1
img_068912017.jpg,0,1
img_068922017.jpg,0,1
img_068932017.jpg,0,1
img_068942017.jpg,0,1
img_068952017.jpg,0,1
img_068962017.jpg,0,1
img_068972017.jpg,0,1
img_068982017.jpg,0,1
img_069002017.jpg,0,1
img_069032017.jpg,1,1
img_069052017.jpg,0,1
img_069062017.jpg,0,1
img_069072017.jpg,0,0.7977
img_069082017.jpg,0,1
img_069092017.jpg,0,1
img_069102017.jpg,0,0.7951
img_069122017.jpg,0,0.8171
img_069132017.jpg,0,1
img_069142017.jpg,0,1
img_069152017.jpg,0,1
img_069162017.jpg,0,1
img_069172017.jpg,0,1
img_069182017.jpg,0,1
img_069192017.jpg,0,1
img_069202017.jpg,0,1
img_069222017.jpg,0,1
img_069232017.jpg,0,1
img_069242017.jpg,0,0.4047
img_069262017.jpg,0,1
img_069282017.jpg,0,1
img_069292017.jpg,0,1
img_069302017.jpg,1,0.5944
img_069322017.jpg,0,1
img_069352017.jpg,0,1
img_069372017.jpg,0,1
img_069382017.jpg,0,1
img_069392017.jpg,0,1
img_069412017.jpg,0,1
img_069432017.jpg,0,1
img_069442017.jpg,0,1
img_069462017.jpg,0,1
img_069472017.jpg,0,1
img_069492017.jpg,0,1
img_069502017.jpg,0,1
img_069512017.jpg,0,1
img_069522017.jpg,0,1
img_069532017.jpg,0,1
img_069542017.jpg,0,0.6003
img_069552017.jpg,0,1
img_069572017.jpg,0,1
img_069592017.jpg,0,1
img_069602017.jpg,1,1
img_069612017.jpg,0,1
img_069622017.jpg,0,1
img_069632017.jpg,0,1
img_069652017.jpg,0,1
img_069662017.jpg,0,0.6048
img_069692017.jpg,0,1
img_069702017.jpg,0,1
img_069712017.jpg,0,1
img_069732017.jpg,0,1
img_069742017.jpg,0,1
img_069752017.jpg,0,1
img_069782017.jpg,0,1
img_069822017.jpg,0,1
img_069832017.jpg,0,1
img_069842017.jpg,0,1
img_069872017.jpg,0,1
img_069882017.jpg,1,1
img_069892017.jpg,0,1
img_069902017.jpg,0,1
img_069912017.jpg,0,1
img_069932017.jpg,0,1
img_069942017.jpg,0,1
img_069952017.jpg,0,1
img_069962017.jpg,0,1
img_069972017.jpg,0,1
img_069982017.jpg,0,1
img_070002017.jpg,0,1
img_070012017.jpg,0,1
img_070022017.jpg,0,0.8031
img_070042017.jpg,0,1
img_070062017.jpg,0,1
img_070082017.jpg,0,1
img_070092017.jpg,0,1
img_070112017.jpg,0,1
img_070122017.jpg,0,0.5902
img_070142017.jpg,0,1
img_070152017.jpg,1,0.7989
img_070162017.jpg,0,1
img_070172017.jpg,0,1
img_070192017.jpg,0,1
img_070202017.jpg,0,1
img_070212017.jpg,0,1
img_070222017.jpg,0,1
img_070242017.jpg,0,0.5968
img_070262017.jpg,0,1
img_070272017.jpg,0,1
img_070282017.jpg,0,1
img_070292017.jpg,0,1
img_070302017.jpg,0,1
img_070312017.jpg,0,1
img_070332017.jpg,0,1
img_070342017.jpg,0,1
img_070352017.jpg,0,1
img_070362017.jpg,0,1
img_070382017.jpg,0,0.8039
img_070392017.jpg,0,0.5864
img_070402017.jpg,0,0.5958
img_070412017.jpg,0,1
img_070422017.jpg,0,0.8008
img_070442017.jpg,0,1
img_070452017.jpg,0,1
img_070472017.jpg,0,1
img_070482017.jpg,0,1
img_070492017.jpg,0,1
img_070502017.jpg,0,1
img_070522017.jpg,0,0.591
img_070532017.jpg,0,0.8147
img_070542017.jpg,0,1
img_070552017.jpg,0,1
img_070562017.jpg,0,1
img_070572017.jpg,0,1
img_070582017.jpg,0,1
img_070592017.jpg,0,1
img_070602017.jpg,0,0.7914
img_070612017.jpg,0,1
img_070622017.jpg,0,1
img_070632017.jpg,0,1
img_070642017.jpg,0,1
img_070672017.jpg,0,1
img_070682017.jpg,0,1
img_070692017.jpg,0,1
img_070702017.jpg,0,1
img_070712017.jpg,0,1
img_070722017.jpg,0,1
img_070732017.jpg,0,1
img_070742017.jpg,0,1
img_070752017.jpg,0,1
img_070762017.jpg,0,1
img_070772017.jpg,0,0.8042
img_070782017.jpg,0,1
img_070802017.jpg,0,1
img_070812017.jpg,0,0.8077
img_070852017.jpg,0,1
img_070912017.jpg,0,1
img_070922017.jpg,0,1
img_070942017.jpg,0,1
img_070962017.jpg,0,1
img_070972017.jpg,0,1
img_071002017.jpg,1,1
img_071012017.jpg,0,1
img_071032017.jpg,1,0.6179
img_071042017.jpg,0,1
img_071052017.jpg,0,0.7917
img_071062017.jpg,0,1
img_071072017.jpg,0,1
img_071082017.jpg,0,1
img_071092017.jpg,0,1
img_071102017.jpg,0,1
img_071112017.jpg,0,1
img_071122017.jpg,0,1
img_071142017.jpg,0,1
img_071152017.jpg,0,1
img_071162017.jpg,0,1
img_071202017.jpg,0,0.8062
img_071232017.jpg,0,1
img_071242017.jpg,0,1
img_071252017.jpg,1,1
img_071262017.jpg,0,1
img_071272017.jpg,0,1
img_071282017.jpg,0,1
img_071292017.jpg,0,1
img_071302017.jpg,1,1
img_071312017.jpg,0,1
img_071352017.jpg,0,1
img_071362017.jpg,0,1
img_071372017.jpg,1,1
img_071382017.jpg,0,1
img_071402017.jpg,0,0.7957
img_071412017.jpg,0,0.6092
img_071422017.jpg,0,1
img_071442017.jpg,0,1
img_071452017.jpg,0,1
img_071462017.jpg,0,1
img_071472017.jpg,0,1
img_071492017.jpg,0,1
img_071502017.jpg,0,1
img_071512017.jpg,0,1
img_071532017.jpg,0,1
img_071542017.jpg,0,0.8069
img_071552017.jpg,0,1
img_071562017.jpg,0,0.8152
img_071582017.jpg,0,0.8155
img_071612017.jpg,0,1
img_071652017.jpg,0,1
img_071662017.jpg,0,1
img_071672017.jpg,0,1
img_071702017.jpg,0,1
img_071732017.jpg,0,1
img_071742017.jpg,0,1
img_071752017.jpg,0,1
img_071762017.jpg,1,1
img_071772017.jpg,0,1
img_071792017.jpg,0,1
img_071802017.jpg,0,0.8034
img_071812017.jpg,0,0.8149
img_071822017.jpg,0,1
img_071832017.jpg,0,1
img_071842017.jpg,0,1
img_071852017.jpg,0,1
img_071872017.jpg,0,1
img_071882017.jpg,0,1
img_071892017.jpg,0,1
img_071902017.jpg,0,0.7991
img_071912017.jpg,0,1
img_071922017.jpg,0,1
img_071932017.jpg,0,1
img_071952017.jpg,0,1
img_071972017.jpg,0,1
img_071992017.jpg,0,1
img_072002017.jpg,0,1
img_072022017.jpg,0,1
img_072042017.jpg,0,1
img_072062017.jpg,0,1
img_072072017.jpg,0,1
img_072082017.jpg,0,1
img_072092017.jpg,0,1
img_072122017.jpg,0,0.8102
img_072132017.jpg,0,1
img_072142017.jpg,0,1
img_072152017.jpg,0,1
img_072162017.jpg,0,1
img_072202017.jpg,0,1
img_072212017.jpg,0,1
img_072232017.jpg,0,1
img_072252017.jpg,0,1
img_072262017.jpg,0,1
img_072272017.jpg,0,0.5929
img_072292017.jpg,0,1
img_072312017.jpg,0,0.8008
img_072322017.jpg,0,1
